ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,Full Address,"Lat, Lng",lat,lng
13K691,K,2,K691,FORT GREENE PREPARATORY ACADEMY,Junior High-Intermediate-Middle,1,13,13,100 CLERMONT AVENUE,NY,11205,PAULA LETTIERE,718-254-9401,718-254-9407,"06,SE",BROOKLYN,"100 CLERMONT AVENUE,NY","40.6945922, -73.9716585636269",40.6945922,-73.97165856
32K274 ,K,2,K274,P.S. 274 KOSCIUSKO,Elementary,1,32,32,800 BUSHWICK AVENUE,NY,11221,Maritza Ollivierra-Jones,718-574-0273,718-574-1059,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"800 BUSHWICK AVENUE,NY","40.6946213, -73.9277629",40.6946213,-73.9277629
16K782,K,3,K782,Bedford Stuyvesant New Beginnings Charter School,Elementary,2,16,84,82 LEWIS AVENUE,NY,11206,Joshua Morales/Karen Jones,718-453-1001,212-227-2763,"0K,01,02,03",BROOKLYN,"82 LEWIS AVENUE,NY","40.69462565, -73.9377241825654",40.69462565,-73.93772418
13K483 ,K,2,K483,"URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE, THE",High school,1,13,13,283 ADAMS STREET,NY,11201,SHANNON CURRAN,718-858-1160,718-858-4733,"09,10,11,12,SE",BROOKLYN,"283 ADAMS STREET,NY","40.69463915, -73.9883286933661",40.69463915,-73.98832869
13K527 ,K,2,K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,Junior High-Intermediate-Middle,1,13,13,283 ADAMS STREET,NY,11201,Kiri Soares,718-260-2300,718-260-2301,"06,07,08,09,10,SE",BROOKLYN,"283 ADAMS STREET,NY","40.69463915, -73.9883286933661",40.69463915,-73.98832869
32K545 ,K,2,K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE烹USHWICK,High school,1,32,32,1155 DEKALB AVENUE,NY,11221,BARNABY SPRING,718-452-3440,718-452-3603,"09,10,11,12,SE",BROOKLYN,"1155 DEKALB AVENUE,NY","40.69470855, -73.9293032398049",40.69470855,-73.92930324
84K536,K,2,K536,COMMUNITY ROOTS CHARTER SCHOOL,K-8,2,13,84,51 SAINT EDWARDS STREET,NY,11205,Allison Keil/Sara Stone,718-858-1629,N/A,"0K,01,02,03,04,05,SE",BROOKLYN,"51 SAINT EDWARDS STREET,NY","40.694951, -73.9778628003212",40.694951,-73.9778628
13K067 ,K,2,K067,P.S. 067 CHARLES A. DORSEY,Elementary,1,13,13,51 SAINT EDWARDS STREET,NY,11205,CORINNE SEABROOK,718-834-6756,718-834-6719,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"51 SAINT EDWARDS STREET,NY","40.694951, -73.9778628003212",40.694951,-73.9778628
14K157 ,K,2,K157,P.S. 157 BENJAMIN FRANKLIN,Elementary,1,14,14,850 KENT AVENUE,NY,11205,MARIBEL TORRES,718-622-9285,718-398-4155,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"850 KENT AVENUE,NY","40.6952757, -73.9596596",40.6952757,-73.9596596
32K556 ,K,2,K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLEN,High school,1,32,32,797 BUSHWICK AVENUE,NY,11221,CATHERINE REILLY,718-919-4212,718-574-1103,"09,10,11,12,SE",BROOKLYN,"797 BUSHWICK AVENUE,NY","40.6954245, -73.9276456729749",40.6954245,-73.92764567
13K674 ,K,2,K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHI",High school,1,13,13,105 JOHNSON STREET,NY,11201,CHRIS AGUIRRE,718-875-1473,718-875-1947,"09,10,11,SE",BROOKLYN,"105 JOHNSON STREET,NY","40.69544665, -73.9856023936999",40.69544665,-73.98560239
13K605 ,K,2,K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,High school,1,13,13,105 JOHNSON STREET,NY,11201,JANINE KIERAN,718-625-6130,718-596-9434,"09,10,11,12,SE",BROOKLYN,"105 JOHNSON STREET,NY","40.69544665, -73.9856023936999",40.69544665,-73.98560239
32K291 ,K,2,K291,J.H.S. 291 ROLAND HAYES,Junior High-Intermediate-Middle,1,32,32,231 PALMETTO STREET,NY,11221,SEAN WALSH,718-574-0361,718-574-1360,"06,07,08,SE",BROOKLYN,"231 PALMETTO STREET,NY","40.69562085, -73.9154809668213",40.69562085,-73.91548097
32K564 ,K,2,K564,BUSHWICK COMMUNITY HIGH SCHOOL,High school,1,32,32,231 PALMETTO STREET,NY,11221,TIRA RANDALL,718-443-3083,718-443-4757,"10,12,SE",BROOKLYN,"231 PALMETTO STREET,NY","40.69562085, -73.9154809668213",40.69562085,-73.91548097
31R020 ,R,5,R020,P.S. 020 PORT RICHMOND,Elementary,1,31,31,161 PARK AVENUE,NY,10302,MARIE MUNOZ,718-442-4110,718-815-2228,"0K,01,02,03,04,05,SE",STATEN ISLAND,"161 PARK AVENUE,NY","40.69634925, -73.9730498171084",40.69634925,-73.97304982
14K322 ,K,2,K322,FOUNDATIONS ACADEMY,High school,1,14,14,70 TOMPKINS AVENUE,NY,11206,Gary Beidleman,718-302-5092,718-302-5098,"09,10,11,12,SE",BROOKLYN,"70 TOMPKINS AVENUE,NY","40.69670995, -73.9473005462727",40.69670995,-73.94730055
14K330 ,K,2,K330,URBAN ASSEMBLY SCHOOL FOR THE URBAN ENVIRONMENT,Junior High-Intermediate-Middle,1,14,14,70 TOMPKINS AVENUE,NY,11206,KOURTNEY BOYD,718-599-0371,718-388-0872,"06,07,08,SE",BROOKLYN,"70 TOMPKINS AVENUE,NY","40.69670995, -73.9473005462727",40.69670995,-73.94730055
75K368 ,K,2,K368,P.S. 368,K-12 all grades,1,14,75,70 TOMPKINS AVENUE,NY,11206,JOYCELYN NEDD,718-388-9494,718-302-4481,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",BROOKLYN,"70 TOMPKINS AVENUE,NY","40.69670995, -73.9473005462727",40.69670995,-73.94730055
84K367,K,3,K367,Brooklyn Success Academy Charter School 1,Elementary,2,14,84,70 TOMPKINS AVENUE,NY,11206,,,,"0K,01,02,03,04,05,SE",BROOKLYN,"70 TOMPKINS AVENUE,NY","40.69670995, -73.9473005462727",40.69670995,-73.94730055
24Q068 ,Q,4,Q068,P.S. 068 CAMBRIDGE,Elementary,1,24,24,59-09 SAINT FELIX AVENUE,NY,11385,Anne Marie Snadecky-Scalfa*,718-821-7246,718-497-8945,"PK,0K,01,02,03,04,05,SE",QUEENS,"59-09 SAINT FELIX AVENUE,NY","40.69695415, -73.8972613777597",40.69695415,-73.89726138
32K403 ,K,2,K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,High school,1,32,32,400 IRVING AVENUE,NY,11237,Nilda Gomez-Katz,718-381-7100,718-628-6965,"09,10,11,12,SE",BROOKLYN,"400 IRVING AVENUE,NY","40.6970899, -73.9113818",40.6970899,-73.9113818
32K549 ,K,2,K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,High school,1,32,32,400 IRVING AVENUE,NY,11237,MARK RUSH,718-381-7100,718-418-0192,"09,10,11,12,SE",BROOKLYN,"400 IRVING AVENUE,NY","40.6970899, -73.9113818",40.6970899,-73.9113818
32K552 ,K,2,K552,ACADEMY OF URBAN PLANNING,High school,1,32,32,400 IRVING AVENUE,NY,11237,Rodney Orji,718-381-7100,718-418-0314,"09,10,11,12,SE",BROOKLYN,"400 IRVING AVENUE,NY","40.6970899, -73.9113818",40.6970899,-73.9113818
32K168,K,3,K168,Brooklyn School for Math and Research,High school,1,32,32,400 IRVING AVENUE,NY,11237,Perry Rainey,718-935-3531,,"09,10,11,12,SE",BROOKLYN,"400 IRVING AVENUE,NY","40.6970899, -73.9113818",40.6970899,-73.9113818
13K350 ,K,2,K350,"URBAN ASSEMBLY SCHOOL OF MUSIC AND ART, THE",High school,1,13,13,49 FLATBUSH AVENUE EXTENSION,NY,11201,PAUL THOMPSON,718-858-0249,718-858-0492,"09,10,11,12,SE",BROOKLYN,"49 FLATBUSH AVENUE EXTENSION,NY","40.6974003, -73.9848651",40.6974003,-73.9848651
13K419 ,K,2,K419,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TEC",High school,1,13,13,49 FLATBUSH AVENUE EXTENSION,NY,11201,JUDY HENRY,718-243-9413,718-243-9399,"09,10,11,12,SE",BROOKLYN,"49 FLATBUSH AVENUE EXTENSION,NY","40.6974003, -73.9848651",40.6974003,-73.9848651
13K439 ,K,2,K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,High school,1,13,13,49 FLATBUSH AVENUE EXTENSION,NY,11201,PAMELA TARANTO,718-643-9315,718-643-9516,"09,10,11,12",BROOKLYN,"49 FLATBUSH AVENUE EXTENSION,NY","40.6974003, -73.9848651",40.6974003,-73.9848651
32K554 ,K,2,K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,Secondary School,1,32,32,1474 GATES AVENUE,NY,11237,ELVIS ESTEVEZ,718-381-9653,718-381-9680,"06,07,08,09,10,11,12",BROOKLYN,"1474 GATES AVENUE,NY","40.69745045, -73.9137676549497",40.69745045,-73.91376765
14K059 ,K,2,K059,P.S. 059 WILLIAM FLOYD,Elementary,1,14,14,211 THROOP AVENUE,NY,11206,DAWN BEST,718-443-3600,718-574-6634,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"211 THROOP AVENUE,NY","40.6975041, -73.9434863604875",40.6975041,-73.94348636
32K383 ,K,2,K383,J.H.S. 383 PHILLIPPA SCHUYLER,Junior High-Intermediate-Middle,1,32,32,1300 GREENE AVENUE,NY,11237,BARBARA SANDERS,718-574-0390,718-574-1366,"05,06,07,08,SE",BROOKLYN,"1300 GREENE AVENUE,NY","40.6977934, -73.9195423",40.6977934,-73.9195423
84K538,K,2,K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,K-12 all grades,2,32,84,1300 GREENE AVENUE,NY,11237,Amy D'Angelo,718-453-0425,718-453-0428,"0K,01,02,03,04,05,06,07,08",BROOKLYN,"1300 GREENE AVENUE,NY","40.6977934, -73.9195423",40.6977934,-73.9195423
13K287 ,K,2,K287,P.S. 287 BAILEY K. ASHFORD,Elementary,1,13,13,50 NAVY STREET,NY,11201,Ms. Michele Rawlins,718-834-4745,718-834-6766,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"50 NAVY STREET,NY","40.6978029, -73.9809719",40.6978029,-73.9809719
13K592 ,K,2,K592,KHALIL GIBRAN INTERNATIONAL ACADEMY,Junior High-Intermediate-Middle,1,13,13,50 NAVY STREET,NY,11201,Beshir Abdellatif,718-522-2119,718-522-9827,"06,07,08,SE",BROOKLYN,"50 NAVY STREET,NY","40.6978029, -73.9809719",40.6978029,-73.9809719
32K116 ,K,2,K116,P.S. 116 ELIZABETH L FARRELL,Elementary,1,32,32,515 KNICKERBOCKER AVENUE,NY,11237,SEIW KONG,718-821-4623,718-821-0363,"0K,01,02,03,04,05,SE",BROOKLYN,"515 KNICKERBOCKER AVENUE,NY","40.69805485, -73.9165854029999",40.69805485,-73.9165854
32K376 ,K,2,K376,P.S. 376,Elementary,1,32,32,194 HARMAN STREET,NY,11237,Maria Vera,718-573-0781,718-573-0769,"0K,01,02,03,04,05,SE",BROOKLYN,"194 HARMAN STREET,NY","40.6983431, -73.920248",40.6983431,-73.920248
29Q492 ,Q,4,Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNE",High school,1,29,29,207- 01 116TH  AVENUE,NY,11411,JOSE CRUZ,718-978-1837,718-978-2063,"09,10,11,12,SE",QUEENS,"207- 01 116TH  AVENUE,NY","40.6986943, -73.7462363",40.6986943,-73.7462363
29Q494 ,Q,4,Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",High school,1,29,29,207- 01 116TH  AVENUE,NY,11411,Donna Delfyett White,718-978-6432,718-978-6749,"09,10,11,12,SE",QUEENS,"207- 01 116TH  AVENUE,NY","40.6986943, -73.7462363",40.6986943,-73.7462363
29Q496 ,Q,4,Q496,"BUSINESS, COMPUTER APPLICATIONS AND ENTREPRENEURSH",High school,1,29,29,207- 01 116TH  AVENUE,NY,11411,HERMAN GUY,718-978-2807,718-978-3402,"09,10,11,12,SE",QUEENS,"207- 01 116TH  AVENUE,NY","40.6986943, -73.7462363",40.6986943,-73.7462363
29Q498 ,Q,4,Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,High school,1,29,29,207- 01 116TH  AVENUE,NY,11411,ROSEMARIE OMARD,718-978-2135,718-978-2309,"09,10,11,12,SE",QUEENS,"207- 01 116TH  AVENUE,NY","40.6986943, -73.7462363",40.6986943,-73.7462363
24Q077 ,Q,4,Q077,I.S. 077,Junior High-Intermediate-Middle,1,24,24,976 SENECA AVENUE,NY,11385,JOSEPH MILLER,718-366-7120,718-456-9512,"06,07,08,SE",QUEENS,"976 SENECA AVENUE,NY","40.6989816, -73.9025201879681",40.6989816,-73.90252019
75K373 ,K,2,K373,P.S. 373 - BROOKLYN TRANSITION CENTER,High school,1,14,75,185 ELLERY STREET,NY,11206,VALERIE MILLER,718-782-6800,718-782-7098,"09,10,11,12,SE",BROOKLYN,"185 ELLERY STREET,NY","40.6992438, -73.9452187602123",40.6992438,-73.94521876
84K703,K,2,K703,BEGINNING WITH CHILDREN CHARTER SCHOOL,K-8,2,14,84,11 BARTLETT STREET,NY,11206,Timothy Gembka,718-388-8847,718-388-8936,"0K,01,02,03,04,05,06,07,08,SE",BROOKLYN,"11 BARTLETT STREET,NY","40.70022385, -73.9481871471815",40.70022385,-73.94818715
32K086 ,K,2,K086,P.S. 086 THE IRVINGTON,Elementary,1,32,32,220 IRVING AVENUE,NY,11237,MABEL SARDUY,718-574-0252,718-919-1839,"0K,01,02,03,04,05,SE",BROOKLYN,"220 IRVING AVENUE,NY","40.7005989, -73.9177984362069",40.7005989,-73.91779844
29Q116 ,Q,4,Q116,P.S. 116 WILLIAM C. HUGHLEY,K-8,1,29,29,107-25 WREN PLACE,NY,11433,BARBARA FULLER,718-526-4884,718-658-5663,"PK,0K,01,02,03,04,05,06,07,08,SE",QUEENS,"107-25 WREN PLACE,NY","40.70077275, -73.7820288586047",40.70077275,-73.78202886
13K008 ,K,2,K008,P.S. 008 ROBERT FULTON,Elementary,1,13,13,37 HICKS STREET,NY,11201,SETH PHILLIPS,718-834-6740,718-834-7690,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"37 HICKS STREET,NY","40.7008009, -73.9927607049177",40.7008009,-73.9927607
32K347 ,K,2,K347,I.S. 347 SCHOOL OF HUMANITIES,Junior High-Intermediate-Middle,1,32,32,35 STARR STREET,NY,11221,JOHN BARBELLA,718-821-4248,718-821-1332,"06,07,08,SE",BROOKLYN,"35 STARR STREET,NY","40.7008333, -73.9277778",40.7008333,-73.9277778
32K349 ,K,2,K349,"I.S. 349 MATH, SCIENCE & TECH.",Junior High-Intermediate-Middle,1,32,32,35 STARR STREET,NY,11221,ROGELIO PARRIS,718-418-6389,718-418-6146,"06,07,08,SE",BROOKLYN,"35 STARR STREET,NY","40.7008333, -73.9277778",40.7008333,-73.9277778
32K145 ,K,2,K145,P.S. 145 ANDREW JACKSON,Elementary,1,32,32,100 NOLL STREET,NY,11206,MARILYN TORRES,718-821-4823,718-417-3453,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"100 NOLL STREET,NY","40.7014771, -73.9323979",40.7014771,-73.9323979
13K307 ,K,2,K307,P.S. 307 DANIEL HALE WILLIAMS,Elementary,1,13,13,209 YORK STREET,NY,11201,ROBERTA DAVENPORT,718-834-4748,718-855-4181,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"209 YORK STREET,NY","40.70172445, -73.9816590877988",40.70172445,-73.98165909
13K313 ,K,2,K313,SATELLITE WEST MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,13,13,209 YORK STREET,NY,11201,SUZANE JOSEPH,718-834-6774,718-834-2979,"06,07,08,SE",BROOKLYN,"209 YORK STREET,NY","40.70172445, -73.9816590877988",40.70172445,-73.98165909
14K380 ,K,2,K380,P.S. 380 JOHN WAYNE ELEMENTARY,Elementary,1,14,14,370 MARCY AVENUE,NY,11206,Diane Vitolo,718-388-0607,718-599-3231,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"370 MARCY AVENUE,NY","40.7018891, -73.9534650388186",40.7018891,-73.95346504
14K257 ,K,2,K257,P.S. 257 JOHN F. HYLAN,Elementary,1,14,14,60 COOK STREET,NY,11206,Brian Leavy-DeVale,718-384-7128,718-387-8115,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"60 COOK STREET,NY","40.7028047, -73.9417116992337",40.7028047,-73.9417117
24Q485 ,Q,4,Q485,GROVER CLEVELAND HIGH SCHOOL,High school,1,24,24,21-27 HIMROD STREET,NY,11385,DOMINICK SCAROLA,718-381-9600,718-417-8457,"09,10,11,12,SE",QUEENS,"21-27 HIMROD STREET,NY","40.702953, -73.9170499",40.702953,-73.9170499
14K318 ,K,2,K318,I.S. 318 EUGENIO MARIA DE HOSTOS,Junior High-Intermediate-Middle,1,14,14,101 WALTON STREET,NY,11206,FORTUNATO RUBINO,718-782-0589,718-384-7715,"06,07,08,SE",BROOKLYN,"101 WALTON STREET,NY","40.7032106, -73.9482279",40.7032106,-73.9482279
84K473,K,2,K473,WILLIAMSBURG CHARTER HIGH SCHOOL,High school,2,14,84,198 VARET STREET,NY,11206,Marsha Spampinato,718-782-9830,347-464-7604,"09,10,11,12",BROOKLYN,"198 VARET STREET,NY","40.70351, -73.9357999920522",40.70351,-73.93579999
24Q091 ,Q,4,Q091,P.S. 091 RICHARD ARKWRIGHT,Elementary,1,24,24,68-10 CENTRAL AVE,NY,11385,VICTORIA CATALANO,718-821-6880,718-386-0216,"0K,01,02,03,04,05,SE",QUEENS,"68-10 CENTRAL AVE,NY","40.7037095, -73.884123",40.7037095,-73.884123
14K071 ,K,2,K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,Secondary School,1,14,14,215 HEYWARD STREET,NY,11206,HOWARD FINEMAN,718-302-7900,718-302-7979,"06,07,08,09,10,11,12,SE",BROOKLYN,"215 HEYWARD STREET,NY","40.7038329, -73.953784054724",40.7038329,-73.95378405
32K123 ,K,2,K123,P.S. 123 SUYDAM,Elementary,1,32,32,100 IRVING AVENUE,NY,11237,VERONICA GREENE,718-821-4810,718-821-0858,"0K,01,02,03,04,05,SE",BROOKLYN,"100 IRVING AVENUE,NY","40.7039049, -73.9225745",40.7039049,-73.9225745
24Q088 ,Q,4,Q088,P.S. 088 SENECA,Elementary,1,24,24,60-85 CATALPA AVENUE,NY,11385,DAVID BISHOP,718-821-8121,718-386-7214,"PK,0K,01,02,03,04,05,SE",QUEENS,"60-85 CATALPA AVENUE,NY","40.70409885, -73.8963080076767",40.70409885,-73.89630801
02M418 ,M,1,M418,MILLENNIUM HIGH SCHOOL,High school,1,2,2,75 BROAD STREET,NY,10004,ROBERT RHODES,212-825-9008,212-825-9095,"09,10,11,12,SE",MANHATTAN,"75 BROAD STREET,NY","40.7047334, -74.0114054",40.7047334,-74.0114054
14K120 ,K,2,K120,P.S. 120 CARLOS TAPIA,Elementary,1,14,14,18 BEAVER STREET,NY,11206,Liza Caraballo,718-455-1000,718-574-6637,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"18 BEAVER STREET,NY","40.7048167, -74.0123805427019",40.7048167,-74.01238054
14K147 ,K,2,K147,P.S. 147 ISSAC REMSEN,Elementary,1,14,14,325 BUSHWICK AVENUE,NY,11206,JULIA DRAKE,718-497-0326,718-628-4988,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"325 BUSHWICK AVENUE,NY","40.70503765, -73.938666085409",40.70503765,-73.93866609
14K449 ,K,2,K449,"BROOKLYN LATIN SCHOOL, THE",High school,1,14,14,325 BUSHWICK AVENUE,NY,11206,JASON GRIFFITHS,718-366-0154,718-381-3012,"09,10,11,12",BROOKLYN,"325 BUSHWICK AVENUE,NY","40.70503765, -73.938666085409",40.70503765,-73.93866609
84M707,M,1,M707,JOHN V. LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,High school,2,2,84,17 BATTERY PLACE,NY,10004,Ron Tabano/Marc Donald,212-209-6006,212-635-3874,"09,10,11,12",MANHATTAN,"17 BATTERY PLACE,NY","40.7051079, -74.0157525",40.7051079,-74.0157525
02M316 ,M,1,M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,",High school,1,2,2,26 BROADWAY,NY,10004,PATRICIA MINAYA,212-668-0169,212-668-0635,"09,10,11,12,SE",NEW YORK,"26 BROADWAY,NY","40.7053128, -74.0129105819917",40.7053128,-74.01291058
02M580 ,M,1,M580,RICHARD R. GREEN HIGH SCHOOL OF TEACHING,High school,1,2,2,26 BROADWAY,NY,10128,DAVID RAUBVOGEL,212-722-5240,212-427-8069,"09,10,11,12,SE",MANHATTAN,"26 BROADWAY,NY","40.7053128, -74.0129105819917",40.7053128,-74.01291058
02M896 ,M,1,M896,GREENWICH VILLAGE,Junior High-Intermediate-Middle,1,2,2,26 BROADWAY,NY,10004,KELLY MCGUIRE,646-826-8100,646-826-8101,"06,07,08,SE",NEW YORK,"26 BROADWAY,NY","40.7053128, -74.0129105819917",40.7053128,-74.01291058
24Q113 ,Q,4,Q113,P.S. 113 ISAAC CHAUNCEY,Junior High-Intermediate-Middle,1,24,24,78-23 87TH STREET,NY,11385,ANTHONY PRANZO,718-847-0724,718-805-0737,"PK,0K,01,02,03,04,05,06,07,SE",QUEENS,"78-23 87TH STREET,NY","40.70538195, -73.8613379829212",40.70538195,-73.86133798
24Q093 ,Q,4,Q093,I.S. 093 RIDGEWOOD,Junior High-Intermediate-Middle,1,24,24,66-56 FOREST AVENUE,NY,11385,EDWARD SANTOS,718-821-4882,718-456-9521,"06,07,08,SE",QUEENS,"66-56 FOREST AVENUE,NY","40.7056335, -73.9031685020115",40.7056335,-73.9031685
14K685 ,K,2,K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,High school,1,14,14,250 HOOPER STREET,NY,11211,HECTOR CALDERON,718-387-1125,718-387-4229,"09,10,11,12,SE",BROOKLYN,"250 HOOPER STREET,NY","40.7056467, -73.9555405694127",40.7056467,-73.95554057
84K355,K,2,K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,Junior High-Intermediate-Middle,2,14,84,157 WILSON STREET,NY,11211,J.T. Leaird,718-302-4018,718-302-4641,"05,06,07,08,09,10",BROOKLYN,"157 WILSON STREET,NY","40.7060232, -73.9618269940585",40.7060232,-73.96182699
14K016 ,K,2,K016,P.S. 016 LEONARD DUNKLY,Elementary,1,14,14,157 WILSON STREET,NY,11211,MARY RENNY,718-782-5352,718-486-8447,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"157 WILSON STREET,NY","40.7060232, -73.9618269940585",40.7060232,-73.96182699
02M276 ,M,1,M276,BATTERY PARK CITY SCHOOL,Early Childhood,1,2,2,55 BATTERY PLACE,NY,10001,THERESA RUYTER,212-266-5800,NULL,"PK,0K,01,02,06,SE",NEW YORK,"55 BATTERY PLACE,NY","40.7064257, -74.017546",40.7064257,-74.017546
32K162 ,K,2,K162,J.H.S. 162 THE WILLOUGHBY,Junior High-Intermediate-Middle,1,32,32,1390 WILLOUGHBY AVENUE,NY,11237,Barbara DeMartino,718-821-4860,718-821-1728,"06,07,08,SE",BROOKLYN,"1390 WILLOUGHBY AVENUE,NY","40.7067391, -73.919773324857",40.7067391,-73.91977332
14K250 ,K,2,K250,P.S. 250 GEORGE H. LINDSAY,Elementary,1,14,14,108 MONTROSE AVENUE,NY,11206,NORA BARNES,718-384-0889,718-302-2314,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"108 MONTROSE AVENUE,NY","40.70675175, -73.9459916200076",40.70675175,-73.94599162
24Q305 ,Q,4,Q305,LEARNERS AND LEADERS,Early Childhood,1,24,24,378 SENECA AVENUE,NY,11385,LYNN BOTFELD,718-366-1061,718-366-4301,"PK,0K,01,02,03,SE",QUEENS,"378 SENECA AVENUE,NY","40.706955, -73.9149594",40.706955,-73.9149594
28Q338,Q,4,Q338,SATELLITE ACADEMY HS AT JAMAICA LEARNING CENTER,High school,1,28,28,162-02 HILLSIDE AVENUE,NY,11432,Mark Melkonian,718-657-3920,,"09,10,11,12,SE",QUEENS,"162-02 HILLSIDE AVENUE,NY","40.7083498, -73.7995981",40.7083498,-73.7995981
75Q233 ,Q,4,Q233,P.S. Q233,K-12 all grades,1,28,75,91-30 METROPOLITAN AVENUE,NY,11375,Debbie Edmonds,718-286-4700,718-286-4701,"02,03,04,05,06,07,08,09,10,11,12,SE",QUEENS,"91-30 METROPOLITAN AVENUE,NY","40.7085191, -73.8557976501294",40.7085191,-73.85579765
28Q686,Q,4,Q686,QUEENS METROPOLITAN HIGH SCHOOL,High school,1,28,28,91-30 METROPOLITAN AVENUE,NY,11375,Marci Levy Maguire,718-286-3600,718-286-3601,"09,SE",QUEENS,"91-30 METROPOLITAN AVENUE,NY","40.7085191, -73.8557976501294",40.7085191,-73.85579765
28Q167,Q,4,Q167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,Secondary School,1,28,28,91-30 METROPOLITAN AVENUE,NY,11375,Damon McCord,718-286-3500,718-286-3501,"06,07,SE",QUEENS,"91-30 METROPOLITAN AVENUE,NY","40.7085191, -73.8557976501294",40.7085191,-73.85579765
14K196 ,K,2,K196,P.S. 196 TEN EYCK,Elementary,1,14,14,207 BUSHWICK AVENUE,NY,11206,Janine Colon,718-497-0139,718-628-5134,"PK,0K,01,02,03,04,05,SE",BROOKLYN,"207 BUSHWICK AVENUE,NY","40.70878505, -73.939734601192",40.70878505,-73.9397346
14K582 ,K,2,K582,M.S. 582,Junior High-Intermediate-Middle,1,14,14,207 BUSHWICK AVENUE,NY,11206,BRIAN WALSH,718-456-8218,718-456-8220,"06,07,08,SE",BROOKLYN,"207 BUSHWICK AVENUE,NY","40.70878505, -73.939734601192",40.70878505,-73.9397346
02M425 ,M,1,M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,High school,1,2,2,90 TRINITY PLACE,NY,10006,LAWRENCE PENDERGAST,212-346-0007,212-346-0612,"09,10,11,12,SE",MANHATTAN,"90 TRINITY PLACE,NY","40.70896375, -74.0124803129914",40.70896375,-74.01248031
02M442 ,M,1,M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",K-12 all grades,1,2,2,890 BROADWAY,NY,10003,ROY ONEILL,212-254-1803,212-477-5048,"04,05,06,07,08",MANHATTAN,"890 BROADWAY,NY","40.7090635, -73.9598423",40.7090635,-73.9598423
02M489 ,M,1,M489,HIGH SCHOOL OF ECONOMICS AND FINANCE,High school,1,2,2,100 TRINITY PLACE,NY,10006,MICHAEL  STANZIONE,212-346-0708,212-346-0712,"09,10,11,12,SE",MANHATTAN,"100 TRINITY PLACE,NY","40.709228, -74.0121823",40.709228,-74.0121823
28Q086 ,Q,4,Q086,P.S. Q086,Elementary,1,28,28,87-41 PARSONS BOULEVARD,NY,11432,KAREN ZUVIC,718-291-6264,718-297-0298,"03,04,05,06,SE",QUEENS,"87-41 PARSONS BOULEVARD,NY","40.7094183, -73.8036248352664",40.7094183,-73.80362484
14K319 ,K,2,K319,P.S. 319,Early Childhood,1,14,14,360 KEAP STREET,NY,11211,ALEYDA ZAMORA MARTINEZ,718-388-1588,718-302-2316,"PK,0K,01,SE",BROOKLYN,"360 KEAP STREET,NY","40.7096294, -73.9540748729642",40.7096294,-73.95407487
